chr	start	stop	num	list	COAD	LUAD	BRCAc	PRAD	SKCM	HIGI	SCC	DLBL	MESO	OVCA	SCLC	healthy	clusterID	distinct	num_distinct
12	130646959	130647085	1	1	1	0	0	0	0	0	0	0	0	0	0	0	863	{'1'}	1
12	130647146	130647200	1	1	1	0	0	0	0	0	0	0	0	0	0	0	864	{'1'}	1
12	130647289	130647390	1	1	1	0	0	0	0	0	0	0	0	0	0	0	865	{'1'}	1
12	130647506	130647569	1	1	1	0	0	0	0	0	0	0	0	0	0	0	866	{'1'}	1
12	130821453	130821504	1	11	0	0	0	0	0	0	0	0	0	0	1	0	867	{'11'}	1
12	131272018	131272105	1	7	0	0	0	0	0	0	1	0	0	0	0	0	868	{'7'}	1
12	131917520	131917734	1	10	0	0	0	0	0	0	0	0	0	1	0	0	869	{'10'}	1
12	132241869	132242379	1	5	0	0	0	0	1	0	0	0	0	0	0	0	870	{'5'}	1
12	132250720	132250775	1	3	0	0	1	0	0	0	0	0	0	0	0	0	871	{'3'}	1
12	132284605	132284705	1	11	0	0	0	0	0	0	0	0	0	0	1	0	872	{'11'}	1
12	132348619	132348682	1	7	0	0	0	0	0	0	1	0	0	0	0	0	873	{'7'}	1
12	132639705	132639850	1	5	0	0	0	0	1	0	0	0	0	0	0	0	874	{'5'}	1
12	132656054	132656724	1	9	0	0	0	0	0	0	0	0	1	0	0	0	875	{'9'}	1
12	132663395	132663450	1	9	0	0	0	0	0	0	0	0	1	0	0	0	876	{'9'}	1
12	132688306	132688360	1	9	0	0	0	0	0	0	0	0	1	0	0	0	877	{'9'}	1
12	132703558	132704008	1	9	0	0	0	0	0	0	0	0	1	0	0	0	878	{'9'}	1
12	133033787	133033856	1	5	0	0	0	0	1	0	0	0	0	0	0	0	879	{'5'}	1
12	133158760	133158819	1	9	0	0	0	0	0	0	0	0	1	0	0	0	880	{'9'}	1
12	133195487	133195505	1	1	1	0	0	0	0	0	0	0	0	0	0	0	881	{'1'}	1
13	20735589	20735797	1	4	0	0	0	1	0	0	0	0	0	0	0	0	882	{'4'}	1
13	20805391	20805461	1	7	0	0	0	0	0	0	1	0	0	0	0	0	883	{'7'}	1
13	20805559	20805609	1	7	0	0	0	0	0	0	1	0	0	0	0	0	884	{'7'}	1
13	20805717	20805802	1	7	0	0	0	0	0	0	1	0	0	0	0	0	885	{'7'}	1
13	20875890	20876090	1	12	0	0	0	0	0	0	0	0	0	0	0	1	886	{'12'}	1
13	23734299	23734474	1	1	1	0	0	0	0	0	0	0	0	0	0	0	887	{'1'}	1
13	25745020	25745072	1	1	1	0	0	0	0	0	0	0	0	0	0	0	888	{'1'}	1
13	25745600	25745737	1	1	1	0	0	0	0	0	0	0	0	0	0	0	889	{'1'}	1
13	25946074	25946317	1	1	1	0	0	0	0	0	0	0	0	0	0	0	890	{'1'}	1
13	26625200	26625308	1	1	1	0	0	0	0	0	0	0	0	0	0	0	891	{'1'}	1
13	26625359	26625409	1	1	1	0	0	0	0	0	0	0	0	0	0	0	892	{'1'}	1
13	27979058	27979111	1	6	0	0	0	0	0	1	0	0	0	0	0	0	893	{'6'}	1
13	28367086	28367117	1	1	1	0	0	0	0	0	0	0	0	0	0	0	894	{'1'}	1
13	28494080	28494190	1	8	0	0	0	0	0	0	0	1	0	0	0	0	895	{'8'}	1
13	28498879	28498947	1	1	1	0	0	0	0	0	0	0	0	0	0	0	896	{'1'}	1
13	28534540	28534632	1	8	0	0	0	0	0	0	0	1	0	0	0	0	897	{'8'}	1
13	29106642	29107080	1	1	1	0	0	0	0	0	0	0	0	0	0	0	898	{'1'}	1
13	31306259	31306349	1	10	0	0	0	0	0	0	0	0	0	1	0	0	899	{'10'}	1
13	33924245	33924299	1	11	0	0	0	0	0	0	0	0	0	0	1	0	900	{'11'}	1
13	33924353	33924436	1	11	0	0	0	0	0	0	0	0	0	0	1	0	901	{'11'}	1
13	33924578	33924722	1	11	0	0	0	0	0	0	0	0	0	0	1	0	902	{'11'}	1
13	36045162	36045224	1	11	0	0	0	0	0	0	0	0	0	0	1	0	903	{'11'}	1
13	36871982	36872034	1	1	1	0	0	0	0	0	0	0	0	0	0	0	904	{'1'}	1
13	36872087	36872166	1	1	1	0	0	0	0	0	0	0	0	0	0	0	905	{'1'}	1
13	36920399	36920461	1	1	1	0	0	0	0	0	0	0	0	0	0	0	906	{'1'}	1
13	37005520	37005571	1	1	1	0	0	0	0	0	0	0	0	0	0	0	907	{'1'}	1
13	37005686	37005721	1	6	0	0	0	0	0	1	0	0	0	0	0	0	908	{'6'}	1
13	37005805	37005893	1	1	1	0	0	0	0	0	0	0	0	0	0	0	909	{'1'}	1
13	43597636	43597737	1	4	0	0	0	1	0	0	0	0	0	0	0	0	910	{'4'}	1
13	50019926	50019982	1	5	0	0	0	0	1	0	0	0	0	0	0	0	911	{'5'}	1
13	50707635	50707745	1	12	0	0	0	0	0	0	0	0	0	0	0	1	912	{'12'}	1
13	53389636	53389721	1	7	0	0	0	0	0	0	1	0	0	0	0	0	913	{'7'}	1
13	72439281	72439387	1	8	0	0	0	0	0	0	0	1	0	0	0	0	914	{'8'}	1
13	72439440	72439618	1	8	0	0	0	0	0	0	0	1	0	0	0	0	915	{'8'}	1
13	72439895	72439975	1	8	0	0	0	0	0	0	0	1	0	0	0	0	916	{'8'}	1
13	72440707	72440803	1	8	0	0	0	0	0	0	0	1	0	0	0	0	917	{'8'}	1
13	88323577	88323812	1	6	0	0	0	0	0	1	0	0	0	0	0	0	918	{'6'}	1
13	88324829	88324916	1	6	0	0	0	0	0	1	0	0	0	0	0	0	919	{'6'}	1
13	95201276	95201385	1	5	0	0	0	0	1	0	0	0	0	0	0	0	920	{'5'}	1
13	96343424	96343494	1	7	0	0	0	0	0	0	1	0	0	0	0	0	921	{'7'}	1
13	100649689	100649778	1	12	0	0	0	0	0	0	0	0	0	0	0	1	922	{'12'}	1
13	110397625	110397691	1	10	0	0	0	0	0	0	0	0	0	1	0	0	923	{'10'}	1
13	110434682	110434771	1	5	0	0	0	0	1	0	0	0	0	0	0	0	924	{'5'}	1
13	110435153	110435293	1	5	0	0	0	0	1	0	0	0	0	0	0	0	925	{'5'}	1
13	110435420	110435729	1	5	0	0	0	0	1	0	0	0	0	0	0	0	926	{'5'}	1
13	110918594	110918609	1	3	0	0	1	0	0	0	0	0	0	0	0	0	927	{'3'}	1
13	111142965	111143015	1	7	0	0	0	0	0	0	1	0	0	0	0	0	928	{'7'}	1
13	111277513	111277633	3	4,11,4	0	0	0	2	0	0	0	0	0	0	1	0	929	{'4', '11'}	2
13	112166952	112166963	1	10	0	0	0	0	0	0	0	0	0	1	0	0	930	{'10'}	1
13	113370875	113370980	1	2	0	1	0	0	0	0	0	0	0	0	0	0	931	{'2'}	1
13	113547232	113547291	1	3	0	0	1	0	0	0	0	0	0	0	0	0	932	{'3'}	1
13	113640175	113640244	1	11	0	0	0	0	0	0	0	0	0	0	1	0	933	{'11'}	1
13	113656192	113656369	1	9	0	0	0	0	0	0	0	0	1	0	0	0	934	{'9'}	1
13	113696865	113696946	1	5	0	0	0	0	1	0	0	0	0	0	0	0	935	{'5'}	1
13	113699440	113699673	1	5	0	0	0	0	1	0	0	0	0	0	0	0	936	{'5'}	1
13	113953195	113953254	1	7	0	0	0	0	0	0	1	0	0	0	0	0	937	{'7'}	1
13	114005959	114006026	1	4	0	0	0	1	0	0	0	0	0	0	0	0	938	{'4'}	1
13	114107554	114107615	1	11	0	0	0	0	0	0	0	0	0	0	1	0	939	{'11'}	1
13	114283246	114283307	1	11	0	0	0	0	0	0	0	0	0	0	1	0	940	{'11'}	1
13	114494958	114495008	1	10	0	0	0	0	0	0	0	0	0	1	0	0	941	{'10'}	1
13	114566233	114566384	1	4	0	0	0	1	0	0	0	0	0	0	0	0	942	{'4'}	1
13	114826076	114826174	4	4,4,7,4	0	0	0	3	0	0	1	0	0	0	0	0	943	{'7', '4'}	2
14	20898057	20898147	1	12	0	0	0	0	0	0	0	0	0	0	0	1	944	{'12'}	1
14	23835708	23835746	1	7	0	0	0	0	0	0	1	0	0	0	0	0	945	{'7'}	1
14	24562836	24562887	1	7	0	0	0	0	0	0	1	0	0	0	0	0	946	{'7'}	1
14	24808663	24808733	1	11	0	0	0	0	0	0	0	0	0	0	1	0	947	{'11'}	1
14	25519048	25519129	1	8	0	0	0	0	0	0	0	1	0	0	0	0	948	{'8'}	1
14	36293771	36293929	1	7	0	0	0	0	0	0	1	0	0	0	0	0	949	{'7'}	1
14	36992199	36992249	1	2	0	1	0	0	0	0	0	0	0	0	0	0	950	{'2'}	1
14	36993505	36993530	1	2	0	1	0	0	0	0	0	0	0	0	0	0	951	{'2'}	1
14	37049300	37049384	1	12	0	0	0	0	0	0	0	0	0	0	0	1	952	{'12'}	1
14	37053157	37053324	1	12	0	0	0	0	0	0	0	0	0	0	0	1	953	{'12'}	1
14	37116869	37117076	1	8	0	0	0	0	0	0	0	1	0	0	0	0	954	{'8'}	1
14	37667060	37667315	1	8	0	0	0	0	0	0	0	1	0	0	0	0	955	{'8'}	1
14	42077403	42077489	1	6	0	0	0	0	0	1	0	0	0	0	0	0	956	{'6'}	1
14	57261002	57261096	1	11	0	0	0	0	0	0	0	0	0	0	1	0	957	{'11'}	1
14	57261374	57261506	1	11	0	0	0	0	0	0	0	0	0	0	1	0	958	{'11'}	1
14	57261796	57261886	1	11	0	0	0	0	0	0	0	0	0	0	1	0	959	{'11'}	1
14	57262049	57262094	1	11	0	0	0	0	0	0	0	0	0	0	1	0	960	{'11'}	1
14	57262166	57264321	1	11	0	0	0	0	0	0	0	0	0	0	1	0	961	{'11'}	1
14	57264808	57264920	1	11	0	0	0	0	0	0	0	0	0	0	1	0	962	{'11'}	1
14	57271215	57272054	1	11	0	0	0	0	0	0	0	0	0	0	1	0	963	{'11'}	1
14	57278770	57278929	1	11	0	0	0	0	0	0	0	0	0	0	1	0	964	{'11'}	1
14	60952007	60952061	1	12	0	0	0	0	0	0	0	0	0	0	0	1	965	{'12'}	1
14	61188203	61188389	1	5	0	0	0	0	1	0	0	0	0	0	0	0	966	{'5'}	1
14	62035451	62035504	1	5	0	0	0	0	1	0	0	0	0	0	0	0	967	{'5'}	1
14	73736877	73736928	1	7	0	0	0	0	0	0	1	0	0	0	0	0	968	{'7'}	1
14	79746273	79746359	1	6	0	0	0	0	0	1	0	0	0	0	0	0	969	{'6'}	1
14	89884149	89884264	1	9	0	0	0	0	0	0	0	0	1	0	0	0	970	{'9'}	1
14	89933487	89933599	1	7	0	0	0	0	0	0	1	0	0	0	0	0	971	{'7'}	1
14	90651085	90651138	1	5	0	0	0	0	1	0	0	0	0	0	0	0	972	{'5'}	1
14	93153355	93153404	1	12	0	0	0	0	0	0	0	0	0	0	0	1	973	{'12'}	1
14	95898687	95898739	1	12	0	0	0	0	0	0	0	0	0	0	0	1	974	{'12'}	1
14	99584525	99584592	1	7	0	0	0	0	0	0	1	0	0	0	0	0	975	{'7'}	1
14	99978556	99978637	1	5	0	0	0	0	1	0	0	0	0	0	0	0	976	{'5'}	1
14	100644360	100644428	1	6	0	0	0	0	0	1	0	0	0	0	0	0	977	{'6'}	1
14	100784665	100784779	1	7	0	0	0	0	0	0	1	0	0	0	0	0	978	{'7'}	1
14	101004120	101004220	1	5	0	0	0	0	1	0	0	0	0	0	0	0	979	{'5'}	1
14	101072587	101072639	1	10	0	0	0	0	0	0	0	0	0	1	0	0	980	{'10'}	1
14	101175376	101175447	1	12	0	0	0	0	0	0	0	0	0	0	0	1	981	{'12'}	1
14	101340927	101340986	1	10	0	0	0	0	0	0	0	0	0	1	0	0	982	{'10'}	1
14	102026609	102026968	1	10	0	0	0	0	0	0	0	0	0	1	0	0	983	{'10'}	1
14	102027390	102027468	1	10	0	0	0	0	0	0	0	0	0	1	0	0	984	{'10'}	1
14	102529998	102530050	1	9	0	0	0	0	0	0	0	0	1	0	0	0	985	{'9'}	1
14	102681518	102681679	1	4	0	0	0	1	0	0	0	0	0	0	0	0	986	{'4'}	1
14	103010948	103011046	1	5	0	0	0	0	1	0	0	0	0	0	0	0	987	{'5'}	1
14	103394595	103394787	1	3	0	0	1	0	0	0	0	0	0	0	0	0	988	{'3'}	1
14	103561603	103561690	1	6	0	0	0	0	0	1	0	0	0	0	0	0	989	{'6'}	1
14	104153479	104153584	1	9	0	0	0	0	0	0	0	0	1	0	0	0	990	{'9'}	1
14	104160120	104160174	1	4	0	0	0	1	0	0	0	0	0	0	0	0	991	{'4'}	1
14	104194551	104194615	1	4	0	0	0	1	0	0	0	0	0	0	0	0	992	{'4'}	1
14	104583068	104583570	1	8	0	0	0	0	0	0	0	1	0	0	0	0	993	{'8'}	1
14	104583839	104583899	1	4	0	0	0	1	0	0	0	0	0	0	0	0	994	{'4'}	1
14	104834304	104834370	1	11	0	0	0	0	0	0	0	0	0	0	1	0	995	{'11'}	1
14	104889031	104889083	1	4	0	0	0	1	0	0	0	0	0	0	0	0	996	{'4'}	1
14	105071092	105071258	1	8	0	0	0	0	0	0	0	1	0	0	0	0	997	{'8'}	1
14	105181903	105181931	1	3	0	0	1	0	0	0	0	0	0	0	0	0	998	{'3'}	1
14	105218471	105218502	1	7	0	0	0	0	0	0	1	0	0	0	0	0	999	{'7'}	1
14	105934456	105934546	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1000	{'3'}	1
14	105936268	105936300	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1001	{'3'}	1
14	105936351	105936362	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1002	{'3'}	1
14	106306767	106306807	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1003	{'4'}	1
14	107253311	107253335	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1004	{'3'}	1
15	27216530	27216580	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1005	{'1'}	1
15	28352913	28352959	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1006	{'3'}	1
15	29862287	29862518	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1007	{'8'}	1
15	29968019	29968107	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1008	{'2'}	1
15	30114526	30114683	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1009	{'8'}	1
15	32162206	32162268	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1010	{'8'}	1
15	32162468	32162526	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1011	{'8'}	1
15	33011566	33011620	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1012	{'5'}	1
15	33445887	33445963	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1013	{'5'}	1
15	40185959	40185976	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1014	{'2'}	1
15	40573749	40573767	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1015	{'2'}	1
15	40627384	40627397	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1016	{'2'}	1
15	41210424	41210475	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1017	{'2'}	1
15	41788466	41788525	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1018	{'6'}	1
15	41803989	41804307	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1019	{'5'}	1
15	41806125	41806201	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1020	{'3'}	1
15	45427396	45427453	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1021	{'6'}	1
15	45670491	45670728	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1022	{'1'}	1
15	51104151	51104269	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1023	{'2'}	1
15	52276579	52276635	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1024	{'4'}	1
15	52578312	52578451	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1025	{'2'}	1
15	52967888	52968020	3	3,3,10	0	0	2	0	0	0	0	0	0	1	0	0	1026	{'10', '3'}	2
15	58357319	58357437	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1027	{'11'}	1
15	58782744	58782745	1	10	0	0	0	0	0	0	0	0	0	1	0	0	1028	{'10'}	1
15	59157812	59157930	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1029	{'9'}	1
15	60287326	60287494	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1030	{'11'}	1
15	60913012	60913082	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1031	{'7'}	1
15	63753511	63753578	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1032	{'6'}	1
15	63795589	63795649	2	5,11	0	0	0	0	1	0	0	0	0	0	1	0	1033	{'5', '11'}	2
15	65635965	65636024	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1034	{'4'}	1
15	66691939	66691998	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1035	{'3'}	1
15	68112179	68112279	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1036	{'11'}	1
15	68113293	68113329	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1037	{'11'}	1
15	69823866	69823918	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1038	{'7'}	1
15	70354772	70354828	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1039	{'4'}	1
15	74290589	74290672	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1040	{'7'}	1
15	75118910	75119018	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1041	{'11'}	1
15	75119390	75119442	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1042	{'11'}	1
15	80544542	80544620	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1043	{'8'}	1
15	80872870	80873381	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1044	{'7'}	1
15	82336493	82336586	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1045	{'5'}	1
15	84116822	84116882	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1046	{'6'}	1
15	84322642	84322801	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1047	{'6'}	1
15	84322857	84322987	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1048	{'6'}	1
15	85360319	85360602	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1049	{'2'}	1
15	88799607	88799609	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1050	{'6'}	1
15	88800218	88800280	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1051	{'6'}	1
15	88800374	88800444	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1052	{'6'}	1
15	89438549	89438628	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1053	{'4'}	1
15	89438672	89438734	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1054	{'4'}	1
15	89914466	89914517	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1055	{'11'}	1
15	89920855	89920905	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1056	{'11'}	1
15	90291077	90291110	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1057	{'4'}	1
15	90455990	90456159	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1058	{'8'}	1
15	90546392	90546402	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1059	{'6'}	1
15	90616306	90616389	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1060	{'2'}	1
15	93632684	93632747	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1061	{'6'}	1
15	96596208	96596359	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1062	{'9'}	1
15	96874311	96874491	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1063	{'8'}	1
15	96875187	96875505	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1064	{'8'}	1
15	96875565	96875572	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1065	{'8'}	1
15	96875647	96875771	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1066	{'8'}	1
15	96876522	96876573	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1067	{'8'}	1
15	96877502	96877565	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1068	{'7'}	1
15	96886862	96886916	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1069	{'6'}	1
15	96895320	96895400	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1070	{'6'}	1
15	96902580	96902639	1	12	0	0	0	0	0	0	0	0	0	0	0	1	1071	{'12'}	1
15	99193051	99193230	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1072	{'8'}	1
15	99417202	99417338	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1073	{'4'}	1
15	99971394	99971448	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1074	{'6'}	1
15	100672250	100672304	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1075	{'5'}	1
15	101420680	101420743	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1076	{'4'}	1
15	101420819	101420869	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1077	{'4'}	1
15	101421066	101421119	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1078	{'4'}	1
15	101442718	101442803	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1079	{'9'}	1
15	101513416	101513425	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1080	{'2'}	1
15	101708100	101708162	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1081	{'11'}	1
16	255689	255741	4	9,9,11,11	0	0	0	0	0	0	0	0	2	0	2	0	1082	{'9', '11'}	2
16	318685	318734	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1083	{'9'}	1
16	374850	374901	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1084	{'3'}	1
16	375240	375253	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1085	{'3'}	1
16	422209	422261	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1086	{'11'}	1
16	583596	583688	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1087	{'6'}	1
16	629003	629197	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1088	{'3'}	1
16	727442	727512	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1089	{'9'}	1
16	727514	727565	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1090	{'3'}	1
16	750632	751100	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1091	{'11'}	1
16	825262	825269	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1092	{'3'}	1
16	832886	832992	1	12	0	0	0	0	0	0	0	0	0	0	0	1	1093	{'12'}	1
16	1040973	1041062	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1094	{'9'}	1
16	1072640	1072693	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1095	{'9'}	1
16	1133072	1133207	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1096	{'9'}	1
16	1185352	1185424	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1097	{'2'}	1
16	1206753	1206805	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1098	{'9'}	1
16	1417274	1417762	4	11,4,11,4	0	0	0	2	0	0	0	0	0	0	2	0	1099	{'4', '11'}	2
16	1429834	1429906	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1100	{'3'}	1
16	1478601	1478791	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1101	{'11'}	1
16	1480970	1481043	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1102	{'9'}	1
16	1510911	1511112	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1103	{'5'}	1
16	1514505	1514809	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1104	{'5'}	1
16	2131746	2131897	1	10	0	0	0	0	0	0	0	0	0	1	0	0	1105	{'10'}	1
16	2141415	2141508	3	3,3,9	0	0	2	0	0	0	0	0	1	0	0	0	1106	{'9', '3'}	2
16	2141816	2142084	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1107	{'6'}	1
16	2278586	2278757	3	3,4,3	0	0	2	1	0	0	0	0	0	0	0	0	1108	{'3', '4'}	2
16	2286844	2286868	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1109	{'3'}	1
16	2286877	2286943	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1110	{'3'}	1
16	2806375	2806450	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1111	{'3'}	1
16	3078118	3078200	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1112	{'3'}	1
16	3078254	3078278	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1113	{'3'}	1
16	4093093	4093149	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1114	{'4'}	1
16	4702754	4702837	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1115	{'2'}	1
16	4717772	4717831	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1116	{'11'}	1
16	7820518	7820578	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1117	{'5'}	1
16	11283384	11283440	3	3,4,4	0	0	1	2	0	0	0	0	0	0	0	0	1118	{'3', '4'}	2
16	11485639	11485695	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1119	{'7'}	1
16	12354740	12354877	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1120	{'2'}	1
16	12355014	12355190	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1121	{'2'}	1
16	12355284	12355342	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1122	{'2'}	1
16	12355801	12355834	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1123	{'11'}	1
16	12995997	12996110	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1124	{'6'}	1
16	12996131	12996196	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1125	{'6'}	1
16	15820746	15820787	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1126	{'6'}	1
16	16123190	16124687	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1127	{'2'}	1
16	22083994	22084050	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1128	{'6'}	1
16	23766394	23766478	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1129	{'8'}	1
16	27378904	27378973	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1130	{'3'}	1
16	28093972	28094059	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1131	{'6'}	1
16	29244956	29245004	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1132	{'1'}	1
16	29296611	29296705	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1133	{'9'}	1
16	29324780	29324833	1	10	0	0	0	0	0	0	0	0	0	1	0	0	1134	{'10'}	1
16	29913089	29913172	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1135	{'6'}	1
16	30133244	30133325	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1136	{'6'}	1
16	30348620	30348687	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1137	{'7'}	1
16	30991881	30991998	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1138	{'2'}	1
16	31447211	31447456	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1139	{'7'}	1
16	31488191	31488300	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1140	{'3'}	1
16	34986156	34986206	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1141	{'7'}	1
16	48450718	48450782	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1142	{'7'}	1
16	48450821	48450856	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1143	{'7'}	1
16	48641875	48641929	2	2,7	0	1	0	0	0	0	1	0	0	0	0	0	1144	{'7', '2'}	2
16	49313308	49313441	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1145	{'11'}	1
16	53447886	53447949	3	7,6,7	0	0	0	0	0	1	2	0	0	0	0	0	1146	{'7', '6'}	2
16	54228272	54228326	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1147	{'9'}	1
